tau_ps,contrast_pct
9.677582375715398,1.2513251303549109
9.778437266348924,1.2663758102921934
9.795297243434575,1.290197979552855
10.220717197969297,1.4321966814356233
10.49144793603431,1.4743254611430918
10.885272703453513,1.4851202503180447
10.9389540583772,1.5528172693098208
11.016205767761976,1.561467858717586
11.805480356992476,1.5817400978621747
12.1419705073616,1.60707391959264
12.775896497506702,1.7459064195309952
12.901649783581872,1.8019104043589405
12.999928889530768,1.91680109289704
13.770257209720691,1.9661267542841496
14.611629132148137,2.1879940917836955
15.366115704297805,2.277869137068899
17.03452866329218,2.443749676273627
17.03452866329218,2.7692647265296624
17.202199711379265,2.8600695944047123
18.21295576106025,2.9042778777705918
18.231590097306057,2.9559531502350893
20.456280785038324,2.968434861320185
20.593379544759976,3.0155094374196785
20.903525905022,3.0258496440918763
20.944335293295172,3.051144912799696
21.290681226567045,3.440011756781185
21.51256198599524,3.714757523846431
25.551792994788,5.000260672957809
25.803299567220648,5.181996919025677
25.9998577790042,5.283048039928573
26.22861984006264,5.29529985751385
27.213181758681785,5.575625907741539
27.347385145918874,5.727823113945521
27.54051441938065,5.862651420277671
34.09380130851751,7.214629946944901
35.48446871107028,7.744603095460912
51.10358599002681,41.0144295682878
51.10358599002681,58.765868966147096
51.10358599002681,61.243558344867246
54.694770291596505,72.70170421063126
